transaction_id,timestamp,product_id,quantity,price,customer_id,sales_channel,discount_code,region,payment_method,transaction_status
11133,2025-12-16 03:15:36,3,,,999,,,invalid_region,,unknown
11134,not_a_timestamp,2,,,8,,STUDENT20,West,debit_card,
11135,2025-02-21 11:59:27,2,,,999,online,NOTVALID,South,,failed
5190,2025-03-15 20:01:10,2,-1,-63.6,8,invalid_channel,HALFOFF,invalid_region,cash,unknown
11137,2025-07-18 04:52:47.839413,2,,,999,online,,,debit_card,
11138,2025-04-13 21:34:46,7,3,110.7,10,online,,West,debit_card,failed
11139,2025-09-04 18:19:27,10,,,32,store,STUDENT20,East,paypal,
11140,2025-09-28 07:44:29,1,,,1,reseller,HALFOFF,North,credit_card,completed
2604,2025-10-27 16:08:44.348525,5,,,8,online,,South,invalid_method,
11142,2025-09-24 05:57:18.681013,10,,,10,online,NOTVALID,Central,credit_card,completed
11143,2025-11-02 12:23:14,3,6,235.2,32,,WELCOME10,Central,cash,unknown
11144,2025-01-11 16:34:24.561674,10,,,-5,,,Central,debit_card,
11145,2025-05-03 12:39:51.736455,1,-1,-24.3,32,reseller,HALFOFF,North,paypal,pending
10134,2025-05-03 14:22:40,3,,,1,reseller,HALFOFF,,invalid_method,unknown
11147,2025-03-11 10:38:35,2,1,63.6,8,reseller,HALFOFF,,paypal,completed
11148,2025-12-14 11:51:05,,,,133,,NOTVALID,South,paypal,failed
11149,2025-01-24 15:49:32,2,,,10,store,,East,invalid_method,failed
11150,,2,,,10,reseller,NOTVALID,North,credit_card,failed
8086,2025-02-17 02:49:27.290536,9999999,7,69999993,133,,NOTVALID,,cash,unknown
11152,2025-03-06 19:08:13,7,1,36.9,32,invalid_channel,,East,paypal,pending
11153,2025-04-23 00:38:04,1,,,2,,,invalid_region,credit_card,pending
11154,2025-01-23 21:21:35.697043,2,0,0.0,32,invalid_channel,WELCOME10,East,invalid_method,pending
11155,2025-12-14 16:18:03,2,6,381.6,2,store,,Central,credit_card,pending
,2025-01-24 06:38:50,,1,,10,,NOTVALID,Central,credit_card,pending
11157,2025-12-09 02:01:14.310638,7,,,32,store,WELCOME10,Central,cash,
11158,2025-11-16 14:50:48,3,,,8,reseller,,,,pending
11159,2025-04-22 02:01:07.508867,5,9,791.46,2,invalid_channel,HALFOFF,,debit_card,
11160,2025-06-28 16:20:37.349048,,,,,invalid_channel,NOTVALID,West,invalid_method,completed
1267,not_a_timestamp,9999999,6,59999994,-5,,,North,cash,completed
11162,2025-07-11 21:21:35,2,1,63.6,133,invalid_channel,,Central,cash,unknown
11163,2025-11-09 01:12:27,8,9,450,8,store,HALFOFF,South,,pending
11164,2025-09-07 11:45:43,1,5,121.5,133,,NOTVALID,South,credit_card,failed
11165,,10,7,699.93,8,,STUDENT20,West,,completed
,2025-08-05 00:26:26.246923,,2,,2,store,HALFOFF,,paypal,unknown
11167,2025-01-06 17:34:51,,-2,,1,online,HALFOFF,Central,cash,
11168,2025-04-10 18:33:57,10,,,10,online,,Central,paypal,failed
11169,2025-07-12 12:44:10,9999999,,,2,,NOTVALID,,cash,pending
11170,2025-11-16 22:36:05.601357,9999999,-2,-19999998,133,reseller,,East,paypal,unknown
,2025-03-15 16:50:48,2,,,2,store,NOTVALID,East,cash,pending
11172,not_a_timestamp,9999999,1,9999999,8,online,,North,paypal,pending
11173,2025-01-07 03:32:39.087681,2,,,2,invalid_channel,NOTVALID,North,paypal,failed
11174,not_a_timestamp,1,,,-5,reseller,HALFOFF,North,,unknown
11175,2025-04-19 17:27:49,5,0,0.0,8,store,NOTVALID,South,debit_card,completed
,2025-10-03 01:18:05,9999999,8,79999992,2,,,invalid_region,,unknown
11177,2025-04-08 15:26:19.561277,10,,,,store,STUDENT20,East,paypal,
11178,2025-05-16 00:36:32,8,4,200,8,store,,,debit_card,
11179,2025-11-17 23:09:53,,,,1,reseller,,East,credit_card,failed
11180,2025-10-09 15:43:53.037442,,2,,1,,,South,,pending
2828,2025-10-08 06:27:22,3,,,10,online,,South,credit_card,unknown
11182,2025-09-25 22:40:20,1,,,2,store,,South,credit_card,
11183,2025-02-12 03:04:53,3,,,32,,WELCOME10,,,completed
11184,2025-06-19 18:31:02.150228,2,,,32,invalid_channel,STUDENT20,,cash,
11185,2025-01-11 15:43:49,1,,,133,store,WELCOME10,East,debit_card,failed
,2025-06-14 02:10:56,10,3,299.97,8,store,STUDENT20,West,debit_card,completed
11187,2025-08-26 15:39:30,2,2,127.2,-5,invalid_channel,WELCOME10,East,credit_card,
11188,2025-03-25 03:57:30,5,,,2,,STUDENT20,,invalid_method,pending
11189,2025-09-02 14:40:29.847835,,,,2,store,NOTVALID,West,,
11190,2025-08-15 22:37:11,10,,,133,online,NOTVALID,West,debit_card,completed
,2025-09-08 01:33:31,2,10,636.0,8,online,STUDENT20,South,credit_card,completed
11192,2025-01-18 06:39:44,8,,,1,store,STUDENT20,East,,
11193,2025-12-16 03:50:34.544937,2,5,318.0,32,online,STUDENT20,invalid_region,,pending
11194,2025-11-04 14:06:52,10,,,2,reseller,NOTVALID,West,paypal,pending
11195,2025-03-27 07:50:20,9999999,10,99999990,-5,store,,East,,
9559,2025-04-22 21:09:26,2,,,8,invalid_channel,NOTVALID,invalid_region,cash,completed
11197,,2,,,-5,online,HALFOFF,Central,paypal,completed
11198,2025-11-24 14:37:47,2,,,8,store,HALFOFF,invalid_region,invalid_method,completed
11199,2025-04-11 22:59:58.264630,8,3,150,-5,store,NOTVALID,,cash,
11200,2025-10-10 16:48:35.045117,7,,,10,reseller,,Central,paypal,pending
,2025-05-10 05:49:39,2,,,133,invalid_channel,,Central,cash,
11202,2025-09-06 22:49:22.996169,3,,,10,store,,Central,invalid_method,completed
11203,2025-06-25 10:54:38,5,9,791.46,2,invalid_channel,HALFOFF,South,credit_card,failed
11204,2025-10-08 20:02:28,2,,,-5,online,HALFOFF,South,,pending
11205,2025-02-15 00:53:29.942341,3,3,117.6,32,invalid_channel,,East,debit_card,unknown
,2025-11-07 22:35:31,1,0,0.0,10,,HALFOFF,Central,invalid_method,
11207,2025-05-06 17:11:46,7,-2,-73.8,32,reseller,HALFOFF,South,paypal,pending
11208,2025-11-16 02:42:18,,0,,8,store,STUDENT20,West,invalid_method,
11209,2025-06-03 21:00:00,5,5,439.7,2,store,HALFOFF,West,paypal,pending
11210,2025-01-26 13:51:57,5,-1,-87.94,10,invalid_channel,NOTVALID,North,debit_card,unknown
,2025-06-15 03:22:17.371302,10,,,8,store,,South,invalid_method,unknown
11212,2025-07-03 23:07:00.412040,1,4,97.2,8,store,HALFOFF,Central,paypal,
11213,not_a_timestamp,3,-1,-39.2,999,reseller,,Central,cash,unknown
11214,2025-12-21 21:41:08.435303,10,,,32,reseller,,North,credit_card,failed
11215,,5,-2,-175.88,,invalid_channel,NOTVALID,invalid_region,debit_card,unknown
3131,2025-03-15 04:59:24,7,,,-5,reseller,,invalid_region,credit_card,unknown
11217,2025-10-20 13:34:07,,-1,,2,,,,cash,completed
11218,2025-09-07 17:53:56.595216,2,,,2,store,STUDENT20,East,invalid_method,unknown
11219,2025-09-09 21:03:32,10,,,2,online,HALFOFF,West,paypal,failed
11220,,5,,,10,invalid_channel,WELCOME10,North,credit_card,unknown
281,2025-07-20 02:53:58.131893,10,4,399.96,,reseller,WELCOME10,North,credit_card,failed
11222,2025-12-11 16:57:39,7,4,147.6,2,reseller,,,cash,unknown
11223,2025-02-24 21:41:36,2,9,572.4,133,,NOTVALID,,credit_card,failed
11224,2025-09-24 06:16:39,10,,,,reseller,,Central,paypal,pending
11225,2025-12-27 10:22:26,2,-2,-127.2,2,store,,West,credit_card,unknown
9090,2025-04-23 05:08:39.377641,1,10,243.0,,invalid_channel,HALFOFF,East,,failed
11227,2025-02-27 21:29:38,7,-2,-73.8,2,reseller,,,paypal,pending
11228,2025-11-06 09:13:40.205778,7,,,2,online,STUDENT20,West,debit_card,failed
11229,2025-08-13 01:10:27.126348,9999999,,,32,invalid_channel,STUDENT20,invalid_region,,pending
11230,2025-03-19 06:38:22,7,5,184.5,2,reseller,WELCOME10,North,paypal,unknown
2934,2025-11-17 07:24:54,,0,,,reseller,NOTVALID,,credit_card,failed
11232,2025-09-14 07:37:56.144402,10,,,2,invalid_channel,,invalid_region,invalid_method,pending
11233,2025-08-14 22:20:57,10,6,599.94,133,invalid_channel,,East,paypal,
11234,2025-09-09 16:38:05.451798,1,0,0.0,999,invalid_channel,NOTVALID,East,cash,completed
11235,2025-02-16 14:10:33.616396,9999999,0,0,32,store,,invalid_region,,pending
2629,2025-06-15 22:08:02.627787,8,2,100,-5,online,WELCOME10,North,debit_card,completed
11237,not_a_timestamp,8,-1,-50,133,store,STUDENT20,,invalid_method,failed
11238,2025-09-18 20:16:31,1,,,2,online,WELCOME10,North,debit_card,completed
11239,2025-07-13 12:03:48,,,,32,invalid_channel,,invalid_region,credit_card,unknown
11240,2025-02-21 16:02:05,2,,,2,invalid_channel,HALFOFF,Central,paypal,
,2025-01-03 06:01:37,1,,,8,,,,debit_card,completed
11242,2025-11-05 17:55:55.859854,9999999,,,8,store,STUDENT20,West,credit_card,failed
11243,2025-07-22 10:47:19.112110,2,,,-5,invalid_channel,STUDENT20,,,pending
11244,2025-01-03 14:46:27.735443,7,3,110.7,32,reseller,,invalid_region,,unknown
11245,,10,,,2,online,NOTVALID,South,debit_card,pending
,2025-02-25 18:13:06.652182,5,,,8,store,HALFOFF,West,cash,pending
11247,2025-02-23 13:09:28,9999999,,,1,invalid_channel,STUDENT20,invalid_region,paypal,unknown
11248,2025-08-26 19:28:52.360894,10,2,199.98,1,,NOTVALID,,cash,unknown
11249,2025-01-08 12:30:43.731829,2,2,127.2,8,reseller,HALFOFF,Central,,
11250,2025-09-20 02:45:03.306910,,5,,-5,online,,North,credit_card,completed
,2025-12-27 20:16:17,10,10,999.9,133,invalid_channel,STUDENT20,,debit_card,completed
11252,2025-07-03 11:42:11,2,8,508.8,2,online,NOTVALID,North,debit_card,unknown
11253,2025-04-04 11:57:31.459883,3,,,,reseller,WELCOME10,Central,debit_card,
11254,,10,3,299.97,133,,WELCOME10,,debit_card,
11255,2025-04-09 12:52:37,1,10,243.0,2,store,WELCOME10,,credit_card,failed
,2025-10-02 19:49:10.089151,7,,,2,invalid_channel,,East,invalid_method,unknown
11257,2025-09-01 18:02:07,10,9,899.91,1,store,,West,paypal,
11258,2025-11-23 21:45:04.573413,2,9,572.4,32,online,HALFOFF,West,invalid_method,completed
11259,2025-03-24 06:46:15.572707,8,,,8,store,STUDENT20,invalid_region,debit_card,failed
11260,2025-07-07 00:24:09,9999999,,,1,reseller,HALFOFF,South,,completed
8963,2025-05-21 07:10:20,1,,,-5,online,NOTVALID,West,paypal,completed
11262,2025-08-02 13:44:03.049279,3,,,1,invalid_channel,,,credit_card,unknown
11263,2025-10-10 21:21:33,7,10,369.0,2,online,NOTVALID,,paypal,failed
11264,2025-12-01 10:22:37,9999999,,,,,STUDENT20,East,credit_card,unknown
11265,,3,,,-5,invalid_channel,STUDENT20,,paypal,
,2025-01-04 22:18:12.082297,,,,999,store,HALFOFF,,invalid_method,completed
11267,2025-01-06 08:20:42,2,3,190.8,8,reseller,,invalid_region,cash,unknown
11268,2025-10-08 17:57:41,3,,,2,,HALFOFF,East,,completed
11269,2025-01-24 10:14:29.841973,8,-2,-100,1,store,,invalid_region,debit_card,
11270,2025-10-24 03:16:41.037289,1,7,170.1,1,invalid_channel,STUDENT20,Central,credit_card,failed
,,,,,-5,,HALFOFF,East,debit_card,failed
11272,2025-12-07 23:40:13,5,,,999,online,NOTVALID,South,debit_card,completed
11273,2025-12-01 00:45:10.426065,5,10,879.4,2,invalid_channel,STUDENT20,South,invalid_method,
11274,2025-01-01 19:20:56,2,10,636.0,999,invalid_channel,HALFOFF,Central,invalid_method,unknown
11275,2025-12-26 13:10:18,,,,999,invalid_channel,,West,,completed
5131,not_a_timestamp,2,2,127.2,32,reseller,,East,cash,
11277,2025-09-17 11:23:59,10,5,499.95,2,,,West,cash,completed
11278,2025-09-10 09:08:06.275757,8,,,133,online,STUDENT20,East,cash,
11279,2025-12-14 11:38:26.087901,9999999,,,,,HALFOFF,,,pending
11280,2025-02-21 19:15:42,3,,,-5,reseller,NOTVALID,North,invalid_method,unknown
4644,2025-03-21 14:16:11.517102,2,2,127.2,-5,store,,East,,completed
11282,2025-06-05 22:51:20,2,10,636.0,2,,NOTVALID,invalid_region,credit_card,unknown
11283,2025-05-12 07:44:48.814149,10,5,499.95,999,online,WELCOME10,East,paypal,failed
11284,not_a_timestamp,2,4,254.4,10,invalid_channel,,West,invalid_method,failed
11285,2025-07-17 13:26:41,10,0,0.0,32,store,STUDENT20,East,paypal,
,2025-04-17 15:11:18.353843,10,,,133,,,North,cash,unknown
11287,2025-04-13 15:41:06,2,,,999,invalid_channel,NOTVALID,,cash,pending
11288,2025-01-01 23:40:53,10,,,8,reseller,WELCOME10,South,cash,completed
11289,2025-05-27 10:09:32,7,1,36.9,10,reseller,,invalid_region,cash,
11290,2025-04-01 00:49:27,3,3,117.6,32,store,NOTVALID,invalid_region,paypal,pending
,2025-02-26 18:00:12,10,,,133,reseller,,,paypal,
11292,2025-04-05 09:36:21,,,,,store,NOTVALID,West,cash,
11293,2025-02-16 04:17:53,9999999,-1,-9999999,999,invalid_channel,HALFOFF,,invalid_method,pending
11294,2025-01-10 22:37:43.547004,2,,,999,store,STUDENT20,Central,invalid_method,completed
11295,,9999999,4,39999996,,online,NOTVALID,East,invalid_method,completed
1157,2025-10-05 07:44:20,5,10,879.4,2,invalid_channel,STUDENT20,invalid_region,paypal,pending
11297,2025-10-22 14:52:08,2,7,445.2,2,invalid_channel,NOTVALID,North,paypal,
11298,2025-06-16 03:03:43,2,,,8,invalid_channel,WELCOME10,West,paypal,
11299,2025-06-24 10:15:40.901905,10,,,2,online,HALFOFF,,,
11300,2025-02-23 04:19:24.357086,8,,,-5,store,STUDENT20,East,invalid_method,unknown
,not_a_timestamp,9999999,,,133,online,WELCOME10,invalid_region,invalid_method,pending
11302,2025-03-07 08:49:05,10,,,8,,,,credit_card,unknown
11303,2025-10-04 23:24:12,2,0,0.0,1,reseller,WELCOME10,North,invalid_method,unknown
11304,2025-12-01 19:32:40.895194,9999999,,,1,online,,,,
11305,2025-12-02 20:33:33,,,,32,,NOTVALID,Central,paypal,
,2025-06-06 05:13:18,9999999,1,9999999,1,online,,invalid_region,invalid_method,
11307,2025-08-02 19:56:12,9999999,,,8,invalid_channel,,,,unknown
11308,2025-02-11 10:53:13.186912,1,10,243.0,133,reseller,,East,credit_card,
11309,2025-01-02 23:13:28.786294,3,,,999,invalid_channel,HALFOFF,West,debit_card,completed
11310,2025-06-17 04:46:15,2,,,999,online,,,invalid_method,completed
,2025-04-28 20:10:26,2,8,508.8,999,invalid_channel,,South,invalid_method,
11312,2025-10-19 16:01:27.594021,10,,,32,reseller,,,credit_card,failed
11313,2025-04-01 13:57:31.854396,5,5,439.7,8,online,STUDENT20,,invalid_method,
11314,2025-08-18 01:34:49,2,-2,-127.2,133,online,WELCOME10,,debit_card,pending
11315,2025-09-12 01:07:39,7,3,110.7,2,reseller,HALFOFF,Central,,unknown
,2025-10-19 22:53:48.938477,1,,,,,NOTVALID,East,cash,pending
11317,2025-08-14 02:54:26,9999999,,,133,reseller,HALFOFF,invalid_region,paypal,completed
11318,not_a_timestamp,2,10,636.0,-5,online,WELCOME10,East,cash,failed
11319,2025-02-14 14:44:19,5,8,703.52,133,reseller,,North,,pending
11320,2025-05-03 14:01:45,9999999,,,8,,HALFOFF,East,credit_card,completed
,2025-05-23 07:16:15,8,,,8,,,East,paypal,unknown
11322,2025-06-22 05:28:00.707729,,6,,2,online,,South,debit_card,
11323,2025-05-21 01:25:19.466490,3,,,2,online,,,invalid_method,unknown
11324,2025-05-23 14:45:02,10,5,499.95,32,reseller,,,debit_card,unknown
11325,2025-08-11 17:27:30,7,,,-5,online,WELCOME10,Central,invalid_method,
9442,2025-01-10 05:52:50,10,0,0.0,999,store,,East,invalid_method,
11327,2025-04-20 00:13:07,7,,,,online,NOTVALID,North,paypal,completed
11328,2025-09-26 22:27:31.230731,10,9,899.91,8,store,NOTVALID,,debit_card,unknown
11329,2025-03-04 16:50:58.110794,7,8,295.2,2,,HALFOFF,West,credit_card,pending
11330,2025-08-04 03:02:46.215651,2,,,-5,invalid_channel,,invalid_region,paypal,failed
11091,2025-06-14 02:22:11,8,6,300,133,store,,East,paypal,unknown
11332,not_a_timestamp,9999999,4,39999996,1,store,,Central,credit_card,unknown
11333,2025-12-23 12:10:39.699957,7,,,2,store,HALFOFF,invalid_region,paypal,pending
11334,2025-07-02 19:42:47,8,6,300,8,invalid_channel,NOTVALID,,credit_card,failed
11335,2025-12-22 16:35:53,3,,,,invalid_channel,STUDENT20,East,debit_card,
5624,2025-08-07 08:53:49,8,,,,store,,East,paypal,unknown
11337,2025-11-06 03:32:02,2,,,2,reseller,,North,,completed
11338,2025-06-08 05:06:51.485897,8,,,32,store,HALFOFF,,cash,completed
11339,2025-02-05 06:39:44,2,,,10,invalid_channel,NOTVALID,East,debit_card,failed
11340,2025-05-25 10:13:50,2,,,32,online,HALFOFF,Central,debit_card,
,2025-08-28 23:48:42,10,,,1,reseller,,East,paypal,pending
11342,2025-12-02 06:27:53,,-2,,,invalid_channel,,East,cash,
11343,2025-01-28 17:42:19,2,7,445.2,2,reseller,WELCOME10,South,cash,pending
11344,,,5,,8,invalid_channel,NOTVALID,Central,debit_card,unknown
11345,2025-08-21 23:40:11.112421,1,10,243.0,1,online,,invalid_region,invalid_method,unknown
,2025-07-09 16:57:27,9999999,10,99999990,-5,online,STUDENT20,Central,invalid_method,
11347,2025-04-28 06:14:58,9999999,,,32,invalid_channel,,North,paypal,
11348,2025-09-27 14:35:07.148053,9999999,,,133,invalid_channel,,West,,failed
11349,2025-06-18 06:16:34,10,,,32,online,HALFOFF,invalid_region,debit_card,completed
11350,2025-01-19 00:20:20,2,-1,-63.6,32,invalid_channel,,South,debit_card,
3851,,7,7,258.3,8,,NOTVALID,,paypal,unknown
11352,2025-05-12 05:03:40,,,,10,,WELCOME10,West,cash,
11353,2025-06-08 07:11:35,10,-1,-99.99,999,invalid_channel,WELCOME10,invalid_region,cash,unknown
11354,2025-12-13 14:40:56,3,,,-5,,STUDENT20,South,cash,pending
11355,2025-02-14 12:11:38,8,7,350,1,reseller,STUDENT20,,credit_card,completed
,2025-02-10 17:34:02,5,,,10,,,North,invalid_method,unknown
11357,2025-10-09 05:27:22,10,,,-5,online,,invalid_region,cash,failed
11358,2025-05-03 06:29:08.566614,,,,8,online,STUDENT20,South,,
11359,2025-09-24 08:47:31,7,,,,online,,East,cash,pending
11360,2025-05-19 14:11:28,2,,,1,online,,Central,paypal,completed
,2025-12-07 12:25:17,2,,,10,online,WELCOME10,,debit_card,failed
11362,2025-06-22 19:15:08.051883,5,,,-5,store,WELCOME10,North,paypal,failed
11363,2025-12-27 06:18:14,8,10,500,1,,,South,,
11364,2025-12-18 08:52:17.826680,1,1,24.3,32,,,East,debit_card,completed
11365,2025-01-13 04:16:22.113016,2,0,0.0,-5,reseller,,,invalid_method,pending
9727,2025-04-25 07:39:19,5,2,175.88,2,reseller,,Central,paypal,failed
11367,2025-03-05 13:24:35,7,,,2,reseller,NOTVALID,East,credit_card,
11368,2025-07-12 09:23:00.763755,2,5,318.0,,reseller,NOTVALID,South,cash,failed
11369,2025-11-06 23:37:12,3,3,117.6,,,,South,invalid_method,completed
11370,2025-12-28 08:27:24.063364,1,5,121.5,999,reseller,WELCOME10,West,cash,unknown
,2025-08-22 22:00:36,2,2,127.2,,invalid_channel,,,invalid_method,unknown
11372,2025-07-19 10:29:53,2,,,32,reseller,STUDENT20,invalid_region,credit_card,
11373,2025-09-08 01:56:03.667472,8,,,1,invalid_channel,,South,cash,unknown
11374,2025-08-04 03:01:40.640589,8,3,150,8,invalid_channel,WELCOME10,,,failed
11375,2025-06-24 04:43:21.219138,10,10,999.9,32,,,South,cash,
5082,2025-09-13 19:28:34,1,,,,store,WELCOME10,invalid_region,credit_card,pending
11377,2025-03-24 12:13:43,10,3,299.97,8,reseller,,West,paypal,completed
11378,2025-04-18 07:08:38.665579,7,1,36.9,10,online,STUDENT20,East,debit_card,completed
11379,2025-12-01 08:52:00.583361,,9,,999,store,WELCOME10,South,paypal,pending
11380,2025-02-13 15:31:38,1,5,121.5,8,,WELCOME10,Central,,failed
,2025-07-15 05:45:12.254157,1,0,0.0,133,online,STUDENT20,West,invalid_method,unknown
11382,2025-02-18 22:01:54.501965,7,3,110.7,,reseller,STUDENT20,,invalid_method,unknown
11383,not_a_timestamp,8,,,2,online,WELCOME10,Central,,unknown
11384,2025-05-07 10:06:42,9999999,3,29999997,133,online,WELCOME10,West,paypal,pending
11385,2025-11-22 03:25:43,7,5,184.5,-5,,HALFOFF,East,credit_card,completed
,2025-11-06 09:14:23,2,9,572.4,2,reseller,NOTVALID,Central,invalid_method,
11387,2025-11-22 14:11:25,7,7,258.3,32,online,,invalid_region,invalid_method,failed
11388,2025-10-08 08:59:18,3,,,,store,WELCOME10,South,debit_card,unknown
11389,2025-04-15 10:59:54,7,,,133,store,NOTVALID,Central,,pending
11390,2025-06-09 09:09:30,1,,,8,,WELCOME10,South,cash,
1814,2025-06-20 08:33:26,,3,,,,NOTVALID,North,credit_card,
11392,not_a_timestamp,,-2,,32,,,North,cash,failed
11393,2025-09-12 04:02:01,1,6,145.8,8,,,North,,completed
11394,,10,-1,-99.99,10,,,invalid_region,invalid_method,unknown
11395,2025-04-14 05:22:20,,3,,10,store,WELCOME10,East,paypal,completed
5018,2025-03-19 14:29:26,8,2,100,32,,WELCOME10,South,invalid_method,
11397,2025-04-14 13:50:02,2,,,10,invalid_channel,,South,debit_card,
11398,2025-12-11 09:27:23,,3,,8,online,,Central,invalid_method,unknown
11399,not_a_timestamp,8,,,999,,NOTVALID,,debit_card,completed
11400,,10,9,899.91,999,reseller,NOTVALID,South,cash,failed
822,2025-06-16 17:33:15,5,9,791.46,999,invalid_channel,NOTVALID,South,paypal,unknown
11402,2025-06-01 11:02:18.775152,3,3,117.6,8,reseller,NOTVALID,North,credit_card,
11403,,3,1,39.2,2,,WELCOME10,West,invalid_method,completed
11404,2025-02-03 17:25:22.693422,3,,,,store,HALFOFF,East,cash,pending
11405,2025-02-20 14:13:45,9999999,,,8,reseller,HALFOFF,North,credit_card,completed
2360,2025-12-22 03:54:50,10,,,,,,South,invalid_method,completed
11407,not_a_timestamp,1,,,999,online,WELCOME10,West,debit_card,pending
11408,2025-02-06 03:14:06,9999999,,,,invalid_channel,STUDENT20,South,,
11409,2025-06-15 06:27:17.937050,5,8,703.52,8,store,WELCOME10,invalid_region,debit_card,pending
11410,2025-03-21 13:17:42,10,,,10,reseller,HALFOFF,Central,paypal,
,2025-07-21 20:54:48,7,,,,,NOTVALID,invalid_region,paypal,unknown
11412,2025-04-11 05:40:10,9999999,,,,invalid_channel,NOTVALID,West,,
11413,2025-12-09 13:56:27,3,,,,invalid_channel,,North,credit_card,completed
11414,not_a_timestamp,9999999,,,8,,WELCOME10,West,invalid_method,
11415,,9999999,,,-5,reseller,WELCOME10,invalid_region,,pending
,,9999999,4,39999996,8,invalid_channel,HALFOFF,East,cash,completed
11417,2025-01-04 12:23:17.144718,5,,,8,store,NOTVALID,invalid_region,invalid_method,failed
11418,not_a_timestamp,2,,,8,,,North,credit_card,pending
